"","Team","GP","W","L","win%","MIN","PTS","FGM","FGA","FG%","x3","x3A","x3%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","BLKA","PF","PFD","plus.minus","OREB%","DREB%","AST-TOV","BLK-BLKA","PF-PFD","year"
"1","Atlanta Hawks",89,46,43,51.685393258427,4277,113.134831460674,41.1348314606742,87.7078651685393,46.8998206507815,12.7865168539326,34.3707865168539,37.2016999019287,18.0786516853933,22.314606741573,81.0171198388721,9.97752808988764,33.8314606741573,43.8089887640449,24.2247191011236,12.123595505618,7.03370786516854,4.14606741573034,4.38202247191011,18.9438202247191,20.5505617977528,1.15730337078652,22.7750705309054,77.2249294690946,12.1011235955056,-0.235955056179775,-1.60674157303371,2021
"2","Boston Celtics",106,65,41,61.3207547169811,5133,110.349056603774,39.8301886792453,86.122641509434,46.2482199583744,13.3301886792453,37.0094339622642,36.0183533010451,17.3584905660377,21.4056603773585,81.0929925077127,10.1792452830189,35.1792452830189,45.3584905660377,24.7547169811321,13.877358490566,7.02830188679245,5.92452830188679,4.61320754716981,19.0377358490566,19.9339622641509,6.4433962264151,22.4417637271215,77.5582362728785,10.877358490566,1.31132075471698,-0.89622641509434,2021
"3","Brooklyn Nets",87,45,42,51.7241379310345,4191,112.747126436782,41.8850574712644,87.8965517241379,47.6526742513404,11.4367816091954,31.4827586206897,36.3271266885725,17.5402298850575,21.9310344827586,79.979035639413,10.2068965517241,33.6896551724138,43.8965517241379,25.2068965517241,14.1149425287356,7.16091954022988,5.55172413793103,4.83908045977012,20.5632183908046,19.9425287356322,0.609195402298851,23.2521602513747,76.7478397486253,11.0919540229885,0.71264367816092,0.620689655172414,2021
"4","Charlotte Hornets",83,43,40,51.8072289156626,4024,115.180722891566,42.6746987951807,91.4096385542169,46.685119282984,13.9277108433735,38.2048192771084,36.4553768527278,15.9036144578313,21.4698795180723,74.0740740740741,10.8313253012048,33.6987951807229,44.5301204819277,28,13.2650602409639,8.56626506024096,4.89156626506024,4.6144578313253,19.9156626506024,19.6867469879518,0.0843373493975904,24.3235930735931,75.6764069264069,14.7349397590361,0.27710843373494,0.228915662650602,2021
"5","Chicago Bulls",87,47,40,54.0229885057471,4186,110.666666666667,41.4252873563218,87.1034482758621,47.558722618105,10.6206896551724,29.2873563218391,36.2637362637363,17.1954022988506,21.1264367816092,81.3928182807399,8.64367816091954,33.7816091954023,42.4252873563218,23.8275862068966,12.8505747126437,7.17241379310345,4.04597701149425,4.98850574712644,18.7701149425287,18.1379310344828,-1.20689655172414,20.3738824166892,79.6261175833108,10.9770114942529,-0.942528735632184,0.632183908045977,2021
"6","Cleveland Cavaliers",84,44,40,52.3809523809524,4042,107.714285714286,39.6785714285714,84.6785714285714,46.8578658793758,11.6071428571429,32.7142857142857,35.4803493449782,16.75,21.9880952380952,76.1775852734164,10.1785714285714,33.8571428571429,44.0357142857143,25.1547619047619,14.4047619047619,7.10714285714286,4.1547619047619,4.66666666666667,17.547619047619,19.9642857142857,1.91666666666667,23.1143552311436,76.8856447688564,10.75,-0.511904761904762,-2.41666666666667,2021
"7","Dallas Mavericks",100,61,39,61,4815,107.72,38.75,84.37,45.9286476235629,13.57,38.1,35.6167979002625,16.65,21.59,77.1190365910143,8.76,33.09,41.85,22.63,12.09,6.81,3.75,3.64,19.92,20.42,2.84,20.9318996415771,79.0681003584229,10.54,0.11,-0.5,2021
"8","Denver Nuggets",87,49,38,56.3218390804598,4201,112.563218390805,41.5287356321839,86.1264367816092,48.2183371146403,12.5862068965517,35.6436781609195,35.3111899387294,16.9195402298851,21.2758620689655,79.5245813074014,9.28735632183908,34.6896551724138,43.9770114942529,27.632183908046,14.6091954022988,7.20689655172414,3.70114942528736,4.86206896551724,20.2758620689655,20.0919540229885,1.71264367816092,21.1186617877679,78.8813382122321,13.0229885057471,-1.16091954022989,0.183908045977011,2021
"9","Detroit Pistons",82,23,59,28.0487804878049,3956,104.829268292683,38.1585365853659,88.6219512195122,43.0576579056007,11.280487804878,34.609756097561,32.5933756166314,17.2317073170732,22.0243902439024,78.2392026578073,10.9756097560976,32.0121951219512,42.9878048780488,23.4634146341463,14.1829268292683,7.68292682926829,4.79268292682927,5.20731707317073,21.9390243902439,19.8170731707317,-7.71951219512195,25.531914893617,74.468085106383,9.28048780487805,-0.414634146341463,2.1219512195122,2021
"10","Golden State Warriors",104,69,35,66.3461538461538,5002,111.182692307692,40.7019230769231,86.3653846153846,47.127588510354,14.2692307692308,38.9615384615385,36.6238894373149,15.5096153846154,20.1923076923077,76.8095238095238,9.76923076923077,35.3846153846154,45.1538461538462,27.0865384615385,14.8173076923077,8.54807692307692,4.625,4.07692307692308,21.125,18.25,5.43269230769231,21.6354344122658,78.3645655877342,12.2692307692308,0.548076923076923,2.875,2021
