"","Team","GP","W","L","win%","MIN","PTS","FGM","FGA","FG%","x3","x3A","x3%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","BLKA","PF","PFD","plus.minus","OREB%","DREB%","AST-TOV","BLK-BLKA","PF-PFD","year"
"1","Atlanta Hawks",82,13,69,15.8536585365854,3971,92.7439024390244,35.8780487804878,81.3658536585366,44.0947242206235,3.70731707317073,11.8658536585366,31.2435765673176,17.280487804878,24.3170731707317,71.0631895687061,13.4146341463415,28.4756097560976,41.890243902439,19.6829268292683,16.0853658536585,7.67073170731707,4.19512195121951,5.90243902439024,24.5,0.0121951219512195,-9.70731707317073,32.0232896652111,67.9767103347889,3.59756097560976,-1.70731707317073,24.4878048780488,2004
"2","Boston Celtics",89,48,41,53.9325842696629,4317,100.202247191011,36.8089887640449,79,46.593656663348,5.29213483146067,15.2359550561798,34.7345132743363,21.2921348314607,27.8876404494382,76.3497179693795,11.0224719101124,29.685393258427,40.7078651685393,21.6404494382022,15.7752808988764,8.15730337078652,5.25842696629214,5.03370786516854,24.4719101123596,0.0337078651685393,0.752808988764045,27.0770080044162,72.9229919955838,5.86516853932584,0.224719101123595,24.438202247191,2004
"3","Charlotte Bobcats",82,18,64,21.9512195121951,3976,94.2560975609756,36.109756097561,83.6463414634146,43.1695582446421,3.90243902439024,10.7439024390244,36.322360953462,18.1341463414634,25.5609756097561,70.9446564885496,13.2073170731707,28.4756097560976,41.6829268292683,21.8780487804878,14.5365853658537,8.47560975609756,5.36585365853659,5.4390243902439,23.0975609756098,0.048780487804878,-5.98780487804878,31.685196021065,68.314803978935,7.34146341463415,-0.0731707317073171,23.0487804878049,2004
"4","Chicago Bulls",88,49,39,55.6818181818182,4254,95,34.7954545454545,80.6818181818182,43.1267605633803,6.42045454545455,17.8636363636364,35.941475826972,18.9886363636364,25.3977272727273,74.7651006711409,12.3409090909091,31.5113636363636,43.8522727272727,21.2840909090909,16.6136363636364,6.97727272727273,4.53409090909091,5.375,25.0340909090909,0.0568181818181818,0.863636363636364,28.1420057009588,71.8579942990412,4.67045454545455,-0.840909090909091,24.9772727272727,2004
"5","Cleveland Cavaliers",82,42,40,51.219512195122,3971,96.5121951219512,36.4634146341463,81.5487804878049,44.7136234484821,3.65853658536585,11.0243902439024,33.1858407079646,19.9268292682927,26.5121951219512,75.1609935602576,13.6219512195122,28.6829268292683,42.3048780487805,22.5731707317073,13.9146341463415,7.97560975609756,5.6219512195122,5.10975609756098,22.5609756097561,0.048780487804878,0.792682926829268,32.199481118478,67.800518881522,8.65853658536585,0.51219512195122,22.5121951219512,2004
"6","Dallas Mavericks",95,64,31,67.3684210526316,4575,102.863157894737,37.4,81.9473684210526,45.6390494540784,5.77894736842105,15.7894736842105,36.6,22.2842105263158,28.2526315789474,78.8748137108793,12.3894736842105,30.6105263157895,43,19.3368421052632,13.4,8.4421052631579,5.54736842105263,5.01052631578947,22.3368421052632,0.0526315789473684,4.73684210526316,28.812729498164,71.187270501836,5.93684210526316,0.536842105263158,22.2842105263158,2004
"7","Denver Nuggets",87,50,37,57.4712643678161,4196,98.9885057471264,36.8045977011494,80.551724137931,45.6906392694064,3.80459770114943,11.2873563218391,33.7067209775967,21.5747126436782,28.3333333333333,76.1460446247465,11.7011494252874,30.1034482758621,41.8045977011494,23.448275862069,14.816091954023,8.98850574712644,5.95402298850575,5.66666666666667,23.1379310344828,0.0689655172413793,1.32183908045977,27.9901017321969,72.0098982678031,8.63218390804598,0.28735632183908,23.0689655172414,2004
"8","Detroit Pistons",107,69,38,64.4859813084112,5201,92.6261682242991,34.7102803738318,78.4579439252336,44.2406194163192,4.44859813084112,13.0841121495327,34,18.7570093457944,25.3738317757009,73.9226519337017,12.7383177570093,30.4205607476636,43.1588785046729,21.4859813084112,13.4392523364486,7.09345794392523,6.07476635514019,4.7196261682243,20.2242990654206,0.0373831775700935,4.06542056074766,29.5149415331312,70.4850584668688,8.04672897196262,1.35514018691589,20.1869158878505,2004
"9","Golden State Warriors",82,34,48,41.4634146341463,3981,98.7073170731707,36.9390243902439,85.8414634146341,43.031680636454,7.60975609756098,21.6341463414634,35.1747463359639,17.219512195122,23.8414634146341,72.2250639386189,13.0365853658537,29.7073170731707,42.7439024390244,22.0853658536585,13.5609756097561,7.82926829268293,5.1219512195122,5.08536585365854,22.3536585365854,0.024390243902439,-2.15853658536585,30.4992867332382,69.5007132667618,8.52439024390244,0.0365853658536585,22.3292682926829,2004
"10","Houston Rockets",89,54,35,60.6741573033708,4307,95.2696629213483,34.7303370786517,78.0337078651685,44.5068394528438,6.7752808988764,18.4831460674157,36.6565349544073,19.0337078651685,24.3483146067416,78.1725888324873,10.6629213483146,31.3483146067416,42.0112359550562,20.8876404494382,13.876404494382,6.89887640449438,4.70786516853933,4.14606741573034,22.247191011236,0.0224719101123595,3.50561797752809,25.3811179459749,74.6188820540251,7.01123595505618,0.561797752808989,22.2247191011236,2004
"11","Indiana Pacers",95,50,45,52.6315789473684,4610,91.7684210526316,32.0315789473684,74.9263157894737,42.7507726889576,6.47368421052632,19.0105263157895,34.0531561461794,21.2315789473684,26.8315789473684,79.1290702236171,10.6315789473684,29.4421052631579,40.0736842105263,18.1368421052632,14.4105263157895,7.57894736842105,4.56842105263158,5.09473684210526,22.9052631578947,0.0631578947368421,0.252631578947368,26.5300761754662,73.4699238245338,3.72631578947368,-0.526315789473684,22.8421052631579,2004
"12","Los Angeles Clippers",82,37,45,45.1219512195122,4006,95.719512195122,35.6585365853659,77.6585365853659,45.9170854271357,2.81707317073171,8.15853658536585,34.5291479820628,21.5853658536585,27.7317073170732,77.8364116094987,11.9512195121951,29.9390243902439,41.890243902439,23.1829268292683,15.7317073170732,7.30487804878049,5.14634146341463,4.79268292682927,22.1829268292683,0.024390243902439,-0.768292682926829,28.5298398835517,71.4701601164483,7.45121951219512,0.353658536585366,22.1585365853659,2004
"13","Los Angeles Lakers",82,34,48,41.4634146341463,3956,98.719512195122,35.3048780487805,80.8414634146341,43.6717453612913,7.85365853658537,22.109756097561,35.5212355212355,20.2560975609756,26.0609756097561,77.7257838090781,12.5365853658537,30.6219512195122,43.1585365853659,20.390243902439,14.3414634146341,6.19512195121951,4.19512195121951,5.1219512195122,21.8780487804878,0.0121951219512195,-2.96341463414634,29.0477536027126,70.9522463972874,6.04878048780488,-0.926829268292683,21.8658536585366,2004
"14","Memphis Grizzlies",86,45,41,52.3255813953488,4133,93.8604651162791,34.5116279069767,77,44.8202959830867,6.53488372093023,18.1976744186047,35.9105431309904,18.3023255813953,24.3255813953488,75.2390057361377,10.8604651162791,28.1162790697674,38.9767441860465,20.9302325581395,14.4186046511628,8.3953488372093,5.74418604651163,5.8953488372093,23.3488372093023,0.0348837209302326,1.67441860465116,27.8639618138425,72.1360381861575,6.51162790697674,-0.151162790697674,23.3139534883721,2004
"15","Miami Heat",97,70,27,72.1649484536082,4726,101,37.4948453608247,76.9587628865979,48.7206965840589,5.82474226804124,15.3814432989691,37.8686327077748,20.1855670103093,30.0515463917526,67.1698113207547,10.4226804123711,32.360824742268,42.7835051546392,21.3917525773196,13.9896907216495,6.28865979381443,5.77319587628866,3.24742268041237,22.4948453608247,0,6.17525773195876,24.3614457831325,75.6385542168675,7.4020618556701,2.52577319587629,22.4948453608247,2004
"16","Milwaukee Bucks",82,30,52,36.5853658536585,3956,97.2317073170732,36.1463414634146,80.2439024390244,45.0455927051672,3.96341463414634,11.280487804878,35.1351351351351,20.9756097560976,27.1829268292683,77.1646478241364,12.0121951219512,29.3292682926829,41.3414634146341,20.9756097560976,13.8048780487805,6.45121951219512,3.52439024390244,4.51219512195122,21.9146341463415,0.0609756097560976,-2.98780487804878,29.0560471976401,70.9439528023599,7.17073170731707,-0.98780487804878,21.8536585365854,2004
