"","Team","GP","W","L","win%","MIN","PTS","FGM","FGA","FG%","x3","x3A","x3%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","BLKA","PF","PFD","plus.minus","OREB%","DREB%","AST-TOV","BLK-BLKA","PF-PFD","year"
"11","Indiana Pacers",86,42,44,48.8372093023256,4188,92.3255813953488,34.406976744186,78.6046511627907,43.7721893491124,4.8953488372093,14.3255813953488,34.1720779220779,18.6162790697674,24.2325581395349,76.8234165067178,11.2558139534884,31.4767441860465,42.7325581395349,21.4651162790698,15.046511627907,6.76744186046512,5.87209302325581,4.76744186046512,23.4883720930233,0.0930232558139535,-0.476744186046512,26.3401360544218,73.6598639455782,6.41860465116279,1.1046511627907,23.3953488372093,2000
"12","Los Angeles Clippers",82,31,51,37.8048780487805,4006,92.4512195121951,35.3170731707317,78.8658536585366,44.7811968455234,4.39024390243902,12.9634146341463,33.8664158043274,17.4268292682927,25.1341463414634,69.3352741387676,11.7317073170732,31.2073170731707,42.9390243902439,19.3292682926829,15.7682926829268,5.97560975609756,6.25609756097561,5.02439024390244,21.6463414634146,0.024390243902439,-2.89024390243902,27.321783584209,72.678216415791,3.5609756097561,1.23170731707317,21.6219512195122,2000
"13","Los Angeles Lakers",98,71,27,72.4489795918367,4754,101.071428571429,37.969387755102,81.5714285714286,46.5474105579184,5.47959183673469,15.6020408163265,35.1209941137999,19.6530612244898,28.8163265306122,68.2011331444759,13.4081632653061,31.8877551020408,45.2959183673469,22.9897959183673,14.3673469387755,7.25510204081633,5.93877551020408,4.24489795918367,22.8061224489796,0.0714285714285714,4.90816326530612,29.6012615453931,70.3987384546069,8.62244897959184,1.69387755102041,22.734693877551,2000
"14","Miami Heat",85,50,35,58.8235294117647,4120,88.5176470588235,32.7411764705882,76.1764705882353,42.980694980695,5.81176470588235,16.8705882352941,34.4490934449093,17.2235294117647,22.7294117647059,75.776397515528,9.82352941176471,29.6235294117647,39.4470588235294,19.7647058823529,13.8588235294118,7.6235294117647,3.75294117647059,5.12941176470588,21.2,0.0705882352941176,1.42352941176471,24.903071875932,75.096928124068,5.90588235294118,-1.37647058823529,21.1294117647059,2000
"15","Milwaukee Bucks",100,62,38,62,4825,99.82,37.42,82.48,45.368574199806,6.83,17.97,38.0077907623818,18.15,23,78.9130434782609,12.06,30.75,42.81,22.39,13.57,7.78,5.09,4.36,23.57,0.12,3.43,28.1709880868956,71.8290119131044,8.82,0.73,23.45,2000
"16","Minnesota Timberwolves",86,48,38,55.8139534883721,4158,96.6279069767442,38.0348837209302,83.593023255814,45.5000695507025,3.88372093023256,10.9418604651163,35.4941551540914,16.6744186046512,21.1976744186047,78.6615469007131,12.1627906976744,30.1860465116279,42.3488372093023,25.0813953488372,13.8023255813953,8.27906976744186,5.56976744186047,4.36046511627907,23.2209302325581,0.0697674418604651,0.988372093023256,28.720483250961,71.279516749039,11.2790697674419,1.2093023255814,23.1511627906977,2000
"17","New Jersey Nets",82,26,56,31.7073170731707,3946,92.0975609756098,33.9146341463415,79.8780487804878,42.4580152671756,4.40243902439024,13.219512195122,33.3025830258303,19.8658536585366,26.1707317073171,75.9086672879776,11.0853658536585,28.5,39.5853658536585,19.5487804878049,14.7317073170732,7.91463414634146,4.96341463414634,6.36585365853659,24.1707317073171,0.048780487804878,-5.04878048780488,28.003696857671,71.996303142329,4.81707317073171,-1.40243902439024,24.1219512195122,2000
"18","New York Knicks",87,50,37,57.4712643678161,4221,88.735632183908,33.5862068965517,75.3448275862069,44.5766590389016,4.72413793103448,13.4942528735632,35.0085178875639,16.8390804597701,21.1954022988506,79.4468546637744,9.33333333333333,30.6551724137931,39.9885057471264,18.367816091954,14.5057471264368,6.62068965517241,4.19540229885058,4.18390804597701,22.8045977011494,0.103448275862069,2.29885057471264,23.3400402414487,76.6599597585513,3.86206896551724,0.0114942528735632,22.7011494252874,2000
"19","Orlando Magic",86,44,42,51.1627906976744,4188,97.7093023255814,36.8488372093023,84.093023255814,43.8191371681416,6.06976744186047,16.6046511627907,36.5546218487395,17.9418604651163,25.1860465116279,71.2373037857802,13.0581395348837,29.8953488372093,42.953488372093,21.9883720930233,15,8.2093023255814,5.88372093023256,5.36046511627907,25.3139534883721,0.116279069767442,0.674418604651163,30.4006497022198,69.5993502977802,6.98837209302326,0.523255813953488,25.1976744186047,2000
"20","Philadelphia 76ers",105,68,37,64.7619047619048,5080,94.1619047619048,35.0952380952381,79.4857142857143,44.1528876108315,3.33333333333333,10.1428571428571,32.8638497652582,20.6380952380952,27.5714285714286,74.853195164076,13.3333333333333,31.2761904761905,44.6095238095238,20.4857142857143,15.0190476190476,8.33333333333333,4.96190476190476,5.85714285714286,20.4571428571429,0.0285714285714286,3.32380952380952,29.8889837745517,70.1110162254483,5.46666666666667,-0.895238095238095,20.4285714285714,2000
"21","Phoenix Suns",86,52,34,60.4651162790698,4153,93.7674418604651,35.8139534883721,82.7325581395349,43.2888264230499,4.05813953488372,13.046511627907,31.1051693404635,18.0813953488372,24,75.3391472868217,11.906976744186,30.8372093023256,42.7441860465116,23.1395348837209,15.1860465116279,9.46511627906977,5.25581395348837,5.08139534883721,22.7674418604651,0.0697674418604651,1.66279069767442,27.8563656147987,72.1436343852013,7.95348837209302,0.174418604651163,22.6976744186047,2000
"22","Portland Trail Blazers",85,50,35,58.8235294117647,4100,95.1882352941176,36.4705882352941,78.1882352941176,46.6445982545892,4.52941176470588,13.1529411764706,34.4364937388193,17.7176470588235,23.2588235294118,76.1760242792109,11.6235294117647,30.1764705882353,41.8,23.6705882352941,15.3176470588235,8.12941176470588,5.09411764705882,3.88235294117647,21.2823529411765,0.129411764705882,3.52941176470588,27.807486631016,72.192513368984,8.35294117647059,1.21176470588235,21.1529411764706,2000
"23","Sacramento Kings",90,58,32,64.4444444444444,4400,101.377777777778,37.8777777777778,85.0777777777778,44.5213530103174,5.76666666666667,16.3,35.3783231083845,19.8555555555556,25.6,77.5607638888889,12.3111111111111,32.9444444444444,45.2555555555556,22.0666666666667,15.0444444444444,9.53333333333333,5.26666666666667,5.78888888888889,19.8888888888889,0.0222222222222222,5.31111111111111,27.203535477535,72.796464522465,7.02222222222222,-0.522222222222222,19.8666666666667,2000
"24","San Antonio Spurs",95,65,30,68.421052631579,4590,95.5368421052632,34.9263157894737,76.3263157894737,45.7592056268101,5.44210526315789,13.6,40.015479876161,20.2421052631579,28.3052631578947,71.5135738192637,10.9578947368421,33.0526315789474,44.0105263157895,21.4,13.9578947368421,6.81052631578947,6.88421052631579,5.23157894736842,19.1578947368421,0.0631578947368421,6.6421052631579,24.8983496771107,75.1016503228893,7.44210526315789,1.65263157894737,19.0947368421053,2000
"25","Seattle SuperSonics",82,44,38,53.6585365853659,3961,97.2926829268293,36.9390243902439,81.0853658536585,45.5557226650624,5.68292682926829,14.2560975609756,39.863130881095,17.7317073170732,24.219512195122,73.2124874118832,12.1829268292683,29.5365853658537,41.719512195122,21.8536585365854,15.2682926829268,8.01219512195122,4.98780487804878,6.21951219512195,21.1341463414634,0.0731707317073171,0.024390243902439,29.201987722888,70.798012277112,6.58536585365854,-1.23170731707317,21.0609756097561,2000
"26","Toronto Raptors",94,53,41,56.3829787234042,4567,96.9468085106383,36.9255319148936,84.3191489361702,43.7925813777441,5.31914893617021,14.3085106382979,37.1747211895911,17.7765957446809,23.7765957446809,74.7651006711409,13.4148936170213,30.3297872340426,43.7446808510638,24.1808510638298,13.2234042553191,7.37234042553191,6.29787234042553,5.28723404255319,21.2978723404255,0.0851063829787234,2.08510638297872,30.6663424124514,69.3336575875486,10.9574468085106,1.01063829787234,21.2127659574468,2000
"27","Utah Jazz",87,55,32,63.2183908045977,4196,96.632183908046,35.9195402298851,76.7586206896552,46.795447738844,3.94252873563218,10.4252873563218,37.8169790518192,20.8505747126437,27.6896551724138,75.3009547530095,11.5632183908046,29.0804597701149,40.6436781609195,25.5977011494253,15.6091954022988,7.89655172413793,5.62068965517241,5.51724137931035,25.7701149425287,0.0689655172413793,4.18390804597701,28.4502262443439,71.5497737556561,9.98850574712644,0.103448275862069,25.7011494252874,2000
"28","Vancouver Grizzlies",82,23,59,28.0487804878049,3956,91.7317073170732,35,79.7439024390244,43.8905031350359,3.96341463414634,11.5487804878049,34.3189017951426,17.7682926829268,23.0731707317073,77.0084566596195,10.9024390243902,29.6463414634146,40.5487804878049,23.1585365853659,15.7439024390244,7.14634146341463,4.3780487804878,5.80487804878049,21.1341463414634,0.0609756097560976,-5.73170731707317,26.8872180451128,73.1127819548872,7.41463414634146,-1.42682926829268,21.0731707317073,2000
"29","Washington Wizards",82,19,63,23.1707317073171,3936,93.2317073170732,34.5487804878049,78.6951219512195,43.9020610568728,3.35365853658537,10.3414634146341,32.4292452830189,20.780487804878,27.3780487804878,75.902004454343,12.390243902439,28.9024390243902,41.2926829268293,20.0853658536585,16.9634146341463,7.68292682926829,4.67073170731707,6.23170731707317,23.3292682926829,0.109756097560976,-6.67073170731707,30.0059066745422,69.9940933254578,3.1219512195122,-1.5609756097561,23.219512195122,2000
