"","Team","GP","W","L","win%","MIN","PTS","FGM","FGA","FG%","x3","x3A","x3%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","BLKA","PF","PFD","plus.minus","OREB%","DREB%","AST-TOV","BLK-BLKA","PF-PFD","year"
"1","Atlanta Hawks",88,46,42,52.2727272727273,4259,97.3636363636364,37.2727272727273,80.7727272727273,46.1451885199775,8.44318181818182,22.875,36.9100844510681,14.375,20.1818181818182,71.2274774774775,9.18181818181818,31.5113636363636,40.6931818181818,24.1136363636364,14.6818181818182,8.04545454545454,4.45454545454545,4.30681818181818,18.3863636363636,19.1590909090909,0.0227272727272727,22.563529740296,77.436470259704,9.43181818181818,0.147727272727273,-0.772727272727273,2012
"2","Boston Celtics",87,43,44,49.4252873563218,4261,95.5402298850575,36.4597701149425,79,46.1516077404336,6.19540229885058,17.4022988505747,35.6010568031704,16.4252873563218,21,78.215654077723,7.8735632183908,31.448275862069,39.3218390804598,22.3448275862069,14.7701149425287,8.04597701149425,4.40229885057471,4.64367816091954,21.0344827586207,19.5632183908046,-0.574712643678161,20.0233849751535,79.9766150248465,7.57471264367816,-0.241379310344828,1.47126436781609,2012
"3","Brooklyn Nets",89,52,37,58.4269662921348,4322,97.0786516853933,35.9662921348315,80.1123595505618,44.8948106591865,7.53932584269663,21.3033707865169,35.3902953586498,17.6067415730337,24,73.3614232209738,12.685393258427,30.0337078651685,42.7191011235955,20.3033707865169,14.4606741573034,7.2247191011236,4.8314606741573,4.8314606741573,18.4157303370787,21.3820224719101,1.79775280898876,29.6948974224093,70.3051025775907,5.84269662921348,0,-2.96629213483146,2012
"4","Charlotte Bobcats",82,21,61,25.609756097561,3961,93.4268292682927,34.4268292682927,81.0853658536585,42.4575124078809,5.71951219512195,17.0609756097561,33.5239456754825,18.8536585365854,25.1219512195122,75.0485436893204,11.1829268292683,29.1341463414634,40.3170731707317,19.3536585365854,14.0609756097561,7.20731707317073,5.84146341463415,6.89024390243902,19.0365853658537,21.2926829268293,-9.23170731707317,27.7374470659407,72.2625529340593,5.29268292682927,-1.04878048780488,-2.25609756097561,2012
"5","Chicago Bulls",94,50,44,53.1914893617021,4557,93.0212765957447,35.5957446808511,81.4574468085106,43.6985764659788,5.43617021276596,15.6276595744681,34.785568413887,16.3936170212766,21.4148936170213,76.5524093392946,12.4148936170213,30.4468085106383,42.8617021276596,22.5531914893617,14.2765957446809,7.07446808510638,5.02127659574468,5.81914893617021,20.063829787234,19.8191489361702,-0.574468085106383,28.9650037230082,71.0349962769918,8.27659574468085,-0.797872340425532,0.24468085106383,2012
"6","Cleveland Cavaliers",82,24,58,29.2682926829268,3946,96.5,36.5,84.1585365853659,43.3705260107231,6.67073170731707,19.280487804878,34.5983554712207,16.8292682926829,22.2682926829268,75.5750273822563,12.2439024390244,28.7682926829268,41.0121951219512,20.6585365853659,14.0121951219512,7.89024390243902,4.07317073170732,6.82926829268293,21.1829268292683,19.6951219512195,-4.68292682926829,29.8542967588463,70.1457032411537,6.64634146341463,-2.75609756097561,1.48780487804878,2012
"7","Dallas Mavericks",82,41,41,50,3996,101.134146341463,38.8048780487805,84.0487804878049,46.1694718514219,7.39024390243902,19.8536585365854,37.2235872235872,16.1341463414634,20.3536585365854,79.2690233672858,9.35365853658537,32.5609756097561,41.9146341463415,23.2439024390244,13.9512195121951,7.90243902439024,5.53658536585366,4.14634146341463,20.7073170731707,18.8658536585366,-0.597560975609756,22.3159732324702,77.6840267675298,9.29268292682927,1.39024390243902,1.84146341463415,2012
"8","Denver Nuggets",88,59,29,67.0454545454545,4269,105.931818181818,40.4772727272727,85.1363636363636,47.544046983449,6.39772727272727,18.7840909090909,34.0592861464005,18.5795454545455,26.4318181818182,70.292347377472,13.2159090909091,31.3863636363636,44.6022727272727,24.1931818181818,15.2272727272727,9.27272727272727,6.25,6.75,20.6931818181818,21.7727272727273,4.45454545454545,29.6305732484076,70.3694267515924,8.96590909090909,-0.5,-1.07954545454545,2012
"9","Detroit Pistons",82,29,53,35.3658536585366,3961,94.8536585365854,36.3292682926829,80.9512195121951,44.8779752937632,6.25609756097561,17.5609756097561,35.625,15.9390243902439,22.8048780487805,69.8930481283422,12.0853658536585,30.0365853658537,42.1219512195122,21.2439024390244,15.1341463414634,7,4.8780487804878,5.75609756097561,19.7926829268293,19.8780487804878,-3.98780487804878,28.6913723219456,71.3086276780544,6.10975609756098,-0.878048780487805,-0.0853658536585366,2012
"10","Golden State Warriors",94,53,41,56.3829787234042,4552,101.36170212766,38.2765957446809,83.5425531914894,45.816885266777,8.1063829787234,20.2127659574468,40.1052631578947,16.7021276595745,21.3297872340426,78.3042394014963,10.8829787234043,34.2127659574468,45.0957446808511,22.3936170212766,15.2553191489362,6.85106382978723,4.30851063829787,4.69148936170213,21.6808510638298,19.5106382978723,0.797872340425532,24.1330502476999,75.8669497523001,7.13829787234043,-0.382978723404255,2.17021276595745,2012
"11","Houston Rockets",88,47,41,53.4090909090909,4244,105.545454545455,37.8409090909091,82.5909090909091,45.8172812328013,10.6477272727273,29.2159090909091,36.4449630493971,19.2159090909091,25.6022727272727,75.0554815801154,11.0681818181818,32.3636363636364,43.4318181818182,22.8409090909091,16.3977272727273,8.11363636363636,4.45454545454545,6.15909090909091,20.4659090909091,20.7045454545455,2.84090909090909,25.4840397697541,74.515960230246,6.44318181818182,-1.70454545454545,-0.238636363636364,2012
"12","Indiana Pacers",100,60,40,60,4835,94.18,34.57,79.38,43.5500125976316,6.74,19.63,34.3352012226184,18.3,24.57,74.4810744810745,12.85,32.96,45.81,19.77,15.39,6.83,5.98,5.48,20.49,22.48,3.29,28.0506439642,71.9493560358,4.38,0.5,-1.99,2012
"13","Los Angeles Clippers",88,58,30,65.9090909090909,4234,100.647727272727,38.3068181818182,80.2272727272727,47.7478753541076,7.52272727272727,21.2159090909091,35.457953936797,16.5113636363636,23.0681818181818,71.576354679803,11.2613636363636,30.0568181818182,41.3181818181818,23.4772727272727,14.5113636363636,9.26136363636364,5.625,4.09090909090909,21.3977272727273,21.0795454545455,5.63636363636364,27.2552255225523,72.7447744774477,8.96590909090909,1.53409090909091,0.318181818181818,2012
"14","Los Angeles Lakers",86,45,41,52.3255813953488,4143,101.418604651163,36.9651162790698,80.8372093023256,45.7278481012658,8.54651162790698,24.2906976744186,35.1842987075156,18.9418604651163,27.4767441860465,68.9377909437156,11.3488372093023,33.2325581395349,44.5813953488372,22,15.093023255814,6.96511627906977,5.23255813953488,4.83720930232558,17.8720930232558,22.8255813953488,0.232558139534884,25.4564423578508,74.5435576421492,6.90697674418605,0.395348837209302,-4.95348837209302,2012
"15","Memphis Grizzlies",97,64,33,65.979381443299,4696,93.5979381443299,35.8247422680412,81.4639175257732,43.9762085547963,4.68041237113402,13.7010309278351,34.1610233258089,17.2680412371134,22.4948453608247,76.7644362969752,12.7319587628866,29.8453608247423,42.5773195876289,20.6701030927835,13.4536082474227,8.37113402061856,5.20618556701031,5.64948453608247,20.5360824742268,20.8556701030928,3.5979381443299,29.9031476997579,70.0968523002421,7.21649484536082,-0.443298969072165,-0.319587628865979,2012
