"","Team","GP","W","L","win%","MIN","PTS","FGM","FGA","FG%","x3","x3A","x3%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","BLKA","PF","PFD","plus.minus","OREB%","DREB%","AST-TOV","BLK-BLKA","PF-PFD","year"
"1","Atlanta Hawks",89,40,49,44.9438202247191,4307,97.3483146067416,35.7303370786517,79.2247191011236,45.0999858176145,4.62921348314607,13.0898876404494,35.3648068669528,21.2584269662921,27.4943820224719,77.3191663261136,12.2359550561798,29.6741573033708,41.9101123595506,21.6404494382022,14.9887640449438,7.07865168539326,5.48314606741573,5.17977528089888,20.3820224719101,22.1123595505618,-2.61797752808989,29.1957104557641,70.8042895442359,6.65168539325843,0.303370786516854,-1.73033707865169,2007
"2","Boston Celtics",108,82,26,75.9259259259259,5199,98.9722222222222,35.7314814814815,76.287037037037,46.8382085204515,6.97222222222222,18.5277777777778,37.6311844077961,20.537037037037,26.5462962962963,77.3630973142658,10.3518518518519,31.1759259259259,41.5277777777778,22.1481481481481,14.6203703703704,8.27777777777778,4.5462962962963,4.7962962962963,23.1018518518519,22.3240740740741,9.0462962962963,24.9275362318841,75.0724637681159,7.52777777777778,-0.25,0.777777777777778,2007
"3","Charlotte Bobcats",82,32,50,39.0243902439024,3976,97.0609756097561,36.0975609756098,79.9268292682927,45.1632590784254,6.45121951219512,17.5975609756098,36.6597366597367,18.4146341463415,25.7926829268293,71.3947990543735,10.8780487804878,29.7560975609756,40.6341463414634,21.3170731707317,14.6829268292683,7.48780487804878,4.90243902439024,5.80487804878049,21.6707317073171,20.9878048780488,-4.3780487804878,26.7707082833133,73.2292917166867,6.63414634146341,-0.902439024390244,0.682926829268293,2007
"4","Chicago Bulls",82,33,49,40.2439024390244,3961,97.3292682926829,36.4268292682927,83.6707317073171,43.5359277073313,5.78048780487805,15.9146341463415,36.3218390804598,18.6951219512195,24.7439024390244,75.5544603252834,12.8048780487805,30.219512195122,43.0243902439024,22.0853658536585,14.5975609756098,7.74390243902439,5.23170731707317,5.67073170731707,21.7560975609756,21.2926829268293,-3.08536585365854,29.7619047619048,70.2380952380952,7.48780487804878,-0.439024390243902,0.463414634146341,2007
"5","Cleveland Cavaliers",95,52,43,54.7368421052632,4595,95.4947368421053,35.1684210526316,80.6315789473684,43.6161879895561,6.72631578947368,18.9052631578947,35.5790645879733,18.4315789473684,25.6947368421053,71.7328963539533,13.1052631578947,30.9684210526316,44.0736842105263,20.0210526315789,13.9473684210526,6.91578947368421,5.1578947368421,4.66315789473684,21.0421052631579,20.7473684210526,-0.0105263157894737,29.734893718653,70.265106281347,6.07368421052632,0.494736842105263,0.294736842105263,2007
"6","Dallas Mavericks",87,52,35,59.7701149425287,4186,100.045977011494,36.5862068965517,79.4137931034483,46.0703430308293,6.09195402298851,17.3218390804598,35.1692103516921,20.7816091954023,25.5747126436782,81.2584269662921,10.9770114942529,32.1494252873563,43.1264367816092,20.8850574712644,12.5862068965517,5.86206896551724,4.85057471264368,4.42528735632184,21.7126436781609,21.2758620689655,3.77011494252874,25.453091684435,74.546908315565,8.29885057471264,0.425287356321839,0.436781609195402,2007
"7","Denver Nuggets",86,50,36,58.1395348837209,4163,110.232558139535,40.2093023255814,85.953488372093,46.780303030303,6.82558139534884,19.5,35.0029815146094,22.9883720930233,30.6395348837209,75.0284629981025,11.4418604651163,32.8720930232558,44.3139534883721,24.3953488372093,14.6627906976744,9.03488372093023,6.62790697674419,4.86046511627907,21.3139534883721,23.7209302325581,2.91860465116279,25.8199947520336,74.1800052479664,9.73255813953488,1.76744186046512,-2.40697674418605,2007
"8","Detroit Pistons",99,69,30,69.6969696969697,4762,96.4242424242424,36.1111111111111,78.959595959596,45.7336574133299,5.6969696969697,15.7171717171717,36.2467866323907,18.5050505050505,23.9393939393939,77.2995780590717,11.6565656565657,28.8787878787879,40.5353535353535,22.020202020202,11.8787878787879,7.15151515151515,5.76767676767677,3.8989898989899,21.0505050505051,20.0808080808081,6.51515151515152,28.7565412409669,71.2434587590331,10.1414141414141,1.86868686868687,0.96969696969697,2007
"9","Golden State Warriors",82,48,34,58.5365853658537,3956,111.036585365854,41.5,90.3170731707317,45.9492303537672,9.28048780487805,26.6463414634146,34.8283752860412,18.7560975609756,24.9268292682927,75.2446183953033,12.7439024390244,30.4390243902439,43.1829268292683,22.3536585365854,13.1951219512195,9.07317073170732,4.59756097560976,5.03658536585366,22.8658536585366,21.1707317073171,2.20731707317073,29.5114374470489,70.4885625529511,9.15853658536585,-0.439024390243902,1.69512195121951,2007
"10","Houston Rockets",88,57,31,64.7727272727273,4234,96.125,36.3181818181818,81.4772727272727,44.5746164574616,7.02272727272727,20.7613636363636,33.8259441707718,16.4659090909091,22.7840909090909,72.2693266832918,12.2727272727273,32.1931818181818,44.4659090909091,21.0227272727273,13.5227272727273,7.26136363636364,5.14772727272727,4.72727272727273,19.7272727272727,19.8409090909091,4.19318181818182,27.6003066700741,72.3996933299259,7.5,0.420454545454545,-0.113636363636364,2007
"11","Indiana Pacers",82,36,46,43.9024390243902,3951,103.987804878049,37.8292682926829,85.280487804878,44.3586443586444,9.20731707317073,24.6463414634146,37.357743691242,19.1219512195122,24.9024390243902,76.7874632713026,11.0243902439024,32.109756097561,43.1341463414634,22.7317073170732,15.0731707317073,7.59756097560976,5.02439024390244,5.07317073170732,23.4268292682927,21.7317073170732,-1.40243902439024,25.5583828102912,74.4416171897088,7.65853658536585,-0.048780487804878,1.69512195121951,2007
"12","Los Angeles Clippers",82,23,59,28.0487804878049,3961,93.8048780487805,34.390243902439,78.5975609756098,43.7548487199379,4.26829268292683,13.1585365853659,32.4374420759963,20.7560975609756,26.5609756097561,78.1450872359963,9.75609756097561,30.3780487804878,40.1341463414634,21.1219512195122,14.390243902439,6.79268292682927,4.85365853658537,4.73170731707317,21.280487804878,21.6219512195122,-7.26829268292683,24.3087207535703,75.6912792464297,6.73170731707317,0.121951219512195,-0.341463414634146,2007
"13","Los Angeles Lakers",103,71,32,68.9320388349515,4969,107.330097087379,39.0291262135922,82.2233009708738,47.4672334396033,7.84466019417476,20.8640776699029,37.5988832014891,21.4271844660194,27.9805825242718,76.5787647467037,10.5145631067961,32.6990291262136,43.2135922330097,23.6796116504854,13.9320388349515,7.81553398058252,5.33009708737864,4.46601941747573,21.1650485436893,23.0582524271845,6.22330097087379,24.3316108739609,75.6683891260391,9.74757281553398,0.864077669902913,-1.89320388349515,2007
"14","Memphis Grizzlies",82,22,60,26.8292682926829,3961,100.69512195122,37.3170731707317,82.1585365853659,45.4208104497551,7.5609756097561,21.6951219512195,34.8510399100618,18.5,25.5731707317073,72.341440152599,10.3414634146341,31.3048780487805,41.6463414634146,19.1951219512195,15.2560975609756,6.13414634146341,4.70731707317073,4.91463414634146,19.4146341463415,22.4634146341463,-6.20731707317073,24.8316251830161,75.1683748169839,3.9390243902439,-0.207317073170732,-3.04878048780488,2007
"15","Miami Heat",82,15,67,18.2926829268293,3966,91.3536585365854,34.2439024390244,77.2682926829268,44.3181818181818,5.98780487804878,16.7439024390244,35.7611070648216,16.8780487804878,23.2073170731707,72.7272727272727,9.0609756097561,28.5609756097561,37.6219512195122,20.0487804878049,14.6585365853659,7.18292682926829,4.32926829268293,4.15853658536585,20.3658536585366,20.1219512195122,-8.64634146341463,24.0842787682334,75.9157212317666,5.39024390243902,0.170731707317073,0.24390243902439,2007
"16","Milwaukee Bucks",82,26,56,31.7073170731707,3971,97.0243902439024,36.9024390243902,82.2560975609756,44.8628613787991,5.51219512195122,16.0121951219512,34.4249809596344,17.7073170731707,24.1463414634146,73.3333333333333,12.8658536585366,28.8170731707317,41.6829268292683,21.4634146341463,14.7560975609756,6.63414634146341,4.40243902439024,4.92682926829268,21.3170731707317,21.0609756097561,-6.89024390243902,30.866003510825,69.133996489175,6.70731707317073,-0.524390243902439,0.25609756097561,2007
"17","Minnesota Timberwolves",82,22,60,26.8292682926829,3946,95.5975609756098,37.5121951219512,83.1341463414634,45.1224878979023,5.3780487804878,15.3536585365854,35.0277998411438,15.1951219512195,20.6463414634146,73.5971647962197,11.7560975609756,29.609756097561,41.3658536585366,19.8780487804878,14.4878048780488,7.51219512195122,3.73170731707317,5.69512195121951,22.9878048780488,17.4878048780488,-6.78048780487805,28.4198113207547,71.5801886792453,5.39024390243902,-1.96341463414634,5.5,2007
"18","New Jersey Nets",82,34,48,41.4634146341463,3966,95.8170731707317,34.8292682926829,78.6585365853659,44.2790697674419,6.07317073170732,17.4390243902439,34.8251748251748,20.0853658536585,27.280487804878,73.6253911488601,11.1341463414634,30.7317073170732,41.8658536585366,23.4756097560976,14.9878048780488,6.35365853658537,4.75609756097561,4.41463414634146,22.6219512195122,22.390243902439,-5.0609756097561,26.5948150305855,73.4051849694145,8.48780487804878,0.341463414634146,0.231707317073171,2007
"19","New Orleans Hornets",94,63,31,67.0212765957447,4537,100.308510638298,38.4574468085106,82.6382978723404,46.5370751802266,7.43617021276596,19.031914893617,39.0721073225265,15.9574468085106,20.7446808510638,76.9230769230769,11.2765957446809,30.5957446808511,41.8723404255319,21.4468085106383,11.4893617021277,7.70212765957447,4.06382978723404,4.03191489361702,18.9255319148936,19.3723404255319,5.07446808510638,26.9308943089431,73.0691056910569,9.95744680851064,0.0319148936170213,-0.446808510638298,2007
"20","New York Knicks",82,23,59,28.0487804878049,3976,96.9268292682927,36.1829268292683,82.4024390243902,43.9100192393074,5.97560975609756,17.7317073170732,33.7001375515818,18.5853658536585,25.5487804878049,72.744630071599,12.5487804878049,29.9634146341463,42.5121951219512,18.6585365853659,14.4756097560976,6.35365853658537,2.59756097560976,5.23170731707317,21.4756097560976,20.3048780487805,-6.60975609756098,29.5180722891566,70.4819277108434,4.18292682926829,-2.63414634146341,1.17073170731707,2007
"21","Orlando Magic",92,57,35,61.9565217391304,4436,103.673913043478,37.0869565217391,78.2608695652174,47.3888888888889,9.68478260869565,25.2934782608696,38.2896433175763,19.8152173913043,27.5108695652174,72.026866851047,9.6195652173913,32.4891304347826,42.1086956521739,20.4347826086957,14.3260869565217,6.17391304347826,4.15217391304348,4.10869565217391,20.5760869565217,23.0217391304348,5.04347826086957,22.8446050593702,77.1553949406298,6.10869565217391,0.0434782608695652,-2.44565217391304,2007
"22","Philadelphia 76ers",88,42,46,47.7272727272727,4239,95.8863636363636,36.8522727272727,80.6363636363636,45.7018038331454,3.55681818181818,11.3522727272727,31.3313313313313,18.625,26.3295454545455,70.7380233059991,13.0454545454545,28.6136363636364,41.6590909090909,20.0909090909091,14.3295454545455,8.69318181818182,4.79545454545455,5.23863636363636,19.7159090909091,21.0227272727273,-0.0909090909090909,31.3147845062739,68.6852154937261,5.76136363636364,-0.443181818181818,-1.30681818181818,2007
"23","Phoenix Suns",87,56,31,64.367816091954,4206,109.51724137931,41.1724137931034,82.6896551724138,49.791492910759,8.26436781609195,21.1264367816092,39.1186071817193,18.9080459770115,24.4712643678161,77.2663222170033,8.81609195402299,32.6896551724138,41.5057471264368,26.2298850574713,14.3218390804598,6.41379310344828,6.35632183908046,3.86206896551724,20.0689655172414,21.4827586206897,4.64367816091954,21.240653558571,78.759346441429,11.9080459770115,2.49425287356322,-1.41379310344828,2007
"24","Portland Trail Blazers",82,41,41,50,3981,95.3658536585366,35.7926829268293,79.8292682926829,44.8365413993278,6.5609756097561,17.390243902439,37.7279102384292,17.219512195122,22.4512195121951,76.6974470396524,10.9878048780488,29.7317073170732,40.719512195122,21.1341463414634,12.8780487804878,5.54878048780488,4.39024390243902,3.67073170731707,20.0243902439024,20.1951219512195,-0.975609756097561,26.984126984127,73.015873015873,8.25609756097561,0.719512195121951,-0.170731707317073,2007
"25","Sacramento Kings",82,38,44,46.3414634146341,3966,102.536585365854,37.109756097561,79.9756097560976,46.4013418725221,6.21951219512195,16.6707317073171,37.3079736649598,22.0975609756098,27.7073170731707,79.7535211267606,10.109756097561,29.9512195121951,40.0609756097561,19.109756097561,16.0609756097561,7.9390243902439,4.07317073170732,5.51219512195122,22.4268292682927,23.0731707317073,-2.25609756097561,25.2359208523592,74.7640791476408,3.04878048780488,-1.4390243902439,-0.646341463414634,2007
"26","San Antonio Spurs",99,65,34,65.6565656565657,4772,95.1414141414141,35.7777777777778,78.5757575757576,45.5328448386682,7.29292929292929,19.7070707070707,37.0066632496156,16.2929292929293,21.4848484848485,75.8345086976963,9.33333333333333,32.010101010101,41.3434343434343,20.8484848484848,12.6464646464646,6.17171717171717,4.11111111111111,4.55555555555556,19.3939393939394,19.8989898989899,3.81818181818182,22.5751282677743,77.4248717322258,8.2020202020202,-0.444444444444444,-0.505050505050505,2007
"27","Seattle SuperSonics",82,20,62,24.390243902439,3966,97.5487804878049,38.109756097561,85.7560975609756,44.4397042093288,3.81707317073171,11.4512195121951,33.3333333333333,17.5121951219512,22.7560975609756,76.9560557341908,11.8414634146341,32.780487804878,44.6219512195122,21.3170731707317,15.9756097560976,6.47560975609756,4.8780487804878,5.36585365853659,20.4878048780488,19.6341463414634,-8.75609756097561,26.5373052746652,73.4626947253348,5.34146341463415,-0.48780487804878,0.853658536585366,2007
"28","Toronto Raptors",87,42,45,48.2758620689655,4206,100.137931034483,38.3218390804598,82.2298850574713,46.6032988537881,7.05747126436782,18.1494252873563,38.8853704876504,16.4367816091954,20.1609195402299,81.5279361459521,9.64367816091954,30.3793103448276,40.0229885057471,23.8275862068966,11.5977011494253,6.96551724137931,4,4.1264367816092,19.6551724137931,18.367816091954,2.47126436781609,24.095347501436,75.904652498564,12.2298850574713,-0.126436781609195,1.28735632183908,2007
"29","Utah Jazz",94,60,34,63.8297872340426,4522,105.287234042553,39.531914893617,80.5744680851064,49.0625825191444,5.07446808510638,13.7765957446809,36.8339768339768,21.1489361702128,27.8936170212766,75.8199847444699,11.8723404255319,29.4468085106383,41.3191489361702,25.7659574468085,14.4148936170213,8.45744680851064,4.51063829787234,5.29787234042553,24.2127659574468,23.031914893617,5.96808510638298,28.7332646755922,71.2667353244078,11.3510638297872,-0.787234042553192,1.18085106382979,2007
"30","Washington Wizards",88,45,43,51.1363636363636,4269,98.375,36.1136363636364,81.2045454545455,44.4724321298629,6.94318181818182,19.6818181818182,35.2771362586605,19.2045454545455,24.6022727272727,78.0600461893764,12.1022727272727,29.2045454545455,41.3068181818182,19.3295454545455,13.1363636363636,7.67045454545455,4.77272727272727,4.42045454545455,19.8068181818182,20.3977272727273,-0.534090909090909,29.2984869325997,70.7015130674003,6.19318181818182,0.352272727272727,-0.590909090909091,2007
