"","Team","GP","W","L","win%","MIN","PTS","FGM","FGA","FG%","x3","x3A","x3%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","BLKA","PF","PFD","plus.minus","OREB%","DREB%","AST-TOV","BLK-BLKA","PF-PFD","year"
"1","Atlanta Hawks",88,45,43,51.1363636363636,4264,103.318181818182,38.0454545454545,84.375,45.0909090909091,8.85227272727273,26.1477272727273,33.8548457192525,18.375,25.1477272727273,73.0682331676457,10.3409090909091,33.9886363636364,44.3295454545455,23.5454545454545,15.7954545454545,8.04545454545454,4.73863636363636,5.32954545454545,18.3977272727273,21.7840909090909,-0.875,23.3273519610356,76.6726480389644,7.75,-0.590909090909091,-3.38636363636364,2016
"2","Boston Celtics",100,62,38,62,4820,107.51,38.59,84.9,45.4534746760895,12.14,33.61,36.1202023207379,18.19,22.69,80.1674746584398,9.13,32.11,41.24,25.54,13.3,7.56,4.14,5.18,20.6,20.06,1.64,22.1387002909796,77.8612997090204,12.24,-1.04,0.54,2016
"3","Brooklyn Nets",82,20,62,24.390243902439,3951,105.768292682927,37.8292682926829,85.2073170731707,44.3967367969085,10.6951219512195,31.5975609756098,33.8479351601698,19.4146341463415,24.6341463414634,78.8118811881188,8.79268292682927,35.109756097561,43.9024390243902,21.4146341463415,16.5365853658537,7.23170731707317,4.71951219512195,5.57317073170732,21.0487804878049,20.3780487804878,-6.73170731707317,20.0277777777778,79.9722222222222,4.8780487804878,-0.853658536585366,0.670731707317073,2016
"4","Charlotte Hornets",82,36,46,43.9024390243902,3966,104.890243902439,37.719512195122,85.3658536585366,44.1857142857143,10.0487804878049,28.6219512195122,35.1086493395824,19.4024390243902,23.8170731707317,81.4644137224782,8.79268292682927,34.7926829268293,43.5853658536585,23.0609756097561,11.4878048780488,6.96341463414634,4.75609756097561,5.48780487804878,16.5853658536585,19.890243902439,0.195121951219512,20.1734750979295,79.8265249020705,11.5731707317073,-0.731707317073171,-3.30487804878049,2016
"5","Chicago Bulls",88,43,45,48.8636363636364,4244,102.431818181818,38.4886363636364,86.7727272727273,44.3556836039811,7.55681818181818,22.4090909090909,33.7221095334686,17.8977272727273,22.3522727272727,80.0711743772242,12.2045454545455,34.1136363636364,46.3181818181818,22.3977272727273,13.6818181818182,7.79545454545455,4.81818181818182,4.54545454545455,17.7840909090909,18.6818181818182,-0.0681818181818182,26.3493621197252,73.6506378802748,8.71590909090909,0.272727272727273,-0.897727272727273,2016
"6","Cleveland Cavaliers",100,64,36,64,4840,111.4,40.12,84.58,47.4343816505084,13.23,33.89,39.0380643257598,17.93,23.85,75.1781970649895,9.32,34.14,43.46,22.55,13.56,6.72,4.11,4.17,18.24,20.91,4.04,21.4450069028992,78.5549930971008,8.99,-0.06,-2.67,2016
"7","Dallas Mavericks",82,33,49,40.2439024390244,3956,97.9146341463415,36.1951219512195,82.3170731707317,43.9703703703704,10.7073170731707,30.1585365853659,35.5034371209058,14.8170731707317,18.4878048780488,80.1451187335092,7.89024390243902,30.6829268292683,38.5731707317073,20.7926829268293,11.8536585365854,7.48780487804878,3.74390243902439,3.41463414634146,19.109756097561,19.4024390243902,-2.92682926829268,20.455263989883,79.544736010117,8.9390243902439,0.329268292682927,-0.292682926829268,2016
"8","Denver Nuggets",82,40,42,48.780487804878,3951,111.719512195122,41.1829268292683,87.7317073170732,46.9418960244648,10.609756097561,28.8414634146341,36.7864693446089,18.7439024390244,24.219512195122,77.3917421953676,11.780487804878,34.5975609756098,46.3780487804878,25.3292682926829,14.9512195121951,6.92682926829268,3.9390243902439,4.92682926829268,19.109756097561,20.1585365853659,0.51219512195122,25.4009992111491,74.5990007888509,10.3780487804878,-0.98780487804878,-1.04878048780488,2016
"9","Detroit Pistons",82,37,45,45.1219512195122,3961,101.329268292683,39.8658536585366,88.8048780487805,44.8915133205163,7.69512195121951,23.3536585365854,32.9503916449086,13.9024390243902,19.3414634146341,71.8789407313997,11.0731707317073,34.609756097561,45.6829268292683,21.1219512195122,11.8658536585366,7,3.78048780487805,4.13414634146341,17.890243902439,17.4878048780488,-1.1219512195122,24.2391884676989,75.7608115323011,9.25609756097561,-0.353658536585366,0.402439024390244,2016
"10","Golden State Warriors",99,83,16,83.8383838383838,4772,116.474747474747,43.050505050505,87.0606060606061,49.4488919828286,12.1010101010101,31.5252525252525,38.3851329702019,18.2727272727273,23.0505050505051,79.2725679228747,9.37373737373737,35.2828282828283,44.6565656565657,30.010101010101,14.5757575757576,9.42424242424242,6.65656565656566,3.81818181818182,19.7474747474747,19.7474747474747,11.959595959596,20.9907260800724,79.0092739199276,15.4343434343434,2.83838383838384,0,2016
