"","Team","GP","W","L","win%","MIN","PTS","FGM","FGA","FG%","x3","x3A","x3%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","BLKA","PF","PFD","plus.minus","OREB%","DREB%","AST-TOV","BLK-BLKA","PF-PFD","year"
"1","Atlanta Hawks",93,57,36,61.2903225806452,4499,100.236559139785,38.2043010752688,82.5483870967742,46.2810993877817,6.17204301075269,17.258064516129,35.7632398753894,17.6559139784946,23.1827956989247,76.1595547309833,11.9569892473118,29.5376344086022,41.494623655914,21.1720430107527,11.9247311827957,7.11827956989247,5.04301075268817,4.33333333333333,20.0537634408602,19.4516129032258,3.3010752688172,28.8157553770407,71.1842446229593,9.24731182795699,0.709677419354839,0.602150537634409,2009
"2","Boston Celtics",106,65,41,61.3207547169811,5113,98.0094339622642,36.4339622641509,76.5094339622642,47.6202219482121,6.0188679245283,17.1320754716981,35.1321585903084,19.122641509434,25.5660377358491,74.7970479704797,8.75471698113208,29.9622641509434,38.7169811320755,22.9905660377358,14.6509433962264,8.42452830188679,4.83018867924528,4.86792452830189,22.6981132075472,21.9056603773585,3.45283018867925,22.6120857699805,77.3879142300195,8.33962264150943,-0.0377358490566038,0.792452830188679,2009
"3","Charlotte Bobcats",86,44,42,51.1627906976744,4168,94.8255813953488,34.6860465116279,76.6046511627907,45.2792956891318,5.56976744186047,16.2674418604651,34.2387419585418,19.8837209302326,26.5348837209302,74.9342681858019,10.3720930232558,30.2558139534884,40.6279069767442,20.2209302325581,15.7209302325581,7.6046511627907,5.3953488372093,6.13953488372093,19.8139534883721,22.0697674418605,0.965116279069767,25.5294791070406,74.4705208929594,4.5,-0.744186046511628,-2.25581395348837,2009
"4","Chicago Bulls",87,42,45,48.2758620689655,4221,97.448275862069,37.5862068965517,83.4022988505747,45.0661521499449,4.22988505747126,12.8735632183908,32.8571428571429,18.0459770114943,23.8620689655172,75.626204238921,11.3908045977012,32.9425287356322,44.3333333333333,20.6781609195402,14.0804597701149,6.4367816091954,5.66666666666667,5.50574712643678,20.1724137931034,20.0919540229885,-2.06896551724138,25.6935442053409,74.3064557946591,6.59770114942529,0.160919540229885,0.0804597701149425,2009
"5","Cleveland Cavaliers",93,67,26,72.0430107526882,4484,101.881720430108,37.4731182795699,77.5268817204301,48.3356449375867,7.32258064516129,19.4516129032258,37.6451077943615,19.6129032258065,27.1397849462366,72.2662440570523,9.52688172043011,32.6236559139785,42.1505376344086,22.2258064516129,13.989247311828,6.78494623655914,5.35483870967742,3.98924731182796,19.6989247311828,21.2688172043011,5.90322580645161,22.6020408163265,77.3979591836735,8.23655913978495,1.36559139784946,-1.56989247311828,2009
"6","Dallas Mavericks",88,57,31,64.7727272727273,4264,101.375,38,82.2272727272727,46.2133775566611,6.77272727272727,18.3409090909091,36.9268897149938,18.6022727272727,22.8409090909091,81.4427860696517,10.2954545454545,31.5568181818182,41.8522727272727,23.0454545454545,12.9204545454545,7.60227272727273,5.44318181818182,4.04545454545455,19.2954545454545,20.125,2.5,24.5995112679881,75.400488732012,10.125,1.39772727272727,-0.829545454545455,2009
"7","Denver Nuggets",88,55,33,62.5,4244,106.647727272727,38.0454545454545,81.2386363636364,46.8317247167436,6.625,18.4772727272727,35.8548585485855,23.9318181818182,31.0113636363636,77.1711249541957,10.8068181818182,30.4659090909091,41.2727272727273,20.8409090909091,13.8409090909091,8.31818181818182,5.05681818181818,5.27272727272727,23.0568181818182,23.9772727272727,3.72727272727273,26.1839207048458,73.8160792951542,7,-0.215909090909091,-0.920454545454545,2009
"8","Detroit Pistons",82,27,55,32.9268292682927,3956,94.0121951219512,35.8536585365854,80.5121951219512,44.5319600121175,4.5609756097561,14.5121951219512,31.4285714285714,17.7439024390244,24.3658536585366,72.8228228228228,12.8414634146341,27.3414634146341,40.1829268292683,19.4024390243902,13.4146341463415,7.26829268292683,3.81707317073171,4.89024390243902,22.219512195122,20.7560975609756,-5.10975609756098,31.9575113808801,68.0424886191199,5.98780487804878,-1.07317073170732,1.46341463414634,2009
"9","Golden State Warriors",82,26,56,31.7073170731707,3946,108.80487804878,40.5975609756098,86.5121951219512,46.9269805469411,7.71951219512195,20.5731707317073,37.5222288085359,19.890243902439,25.4268292682927,78.2254196642686,9.18292682926829,29.2317073170732,38.4146341463415,22.4268292682927,14.6829268292683,9.28048780487805,4.14634146341463,4.96341463414634,23,21.4268292682927,-3.59756097560976,23.9047619047619,76.0952380952381,7.74390243902439,-0.817073170731707,1.57317073170732,2009
"10","Houston Rockets",82,42,40,51.219512195122,3981,102.378048780488,37.7317073170732,84.4268292682927,44.6916076845298,7.8780487804878,22.4146341463415,35.1468988030468,19.0365853658537,24.6585365853659,77.2007912957468,11.8414634146341,30.1341463414634,41.9756097560976,21.8292682926829,14.4878048780488,7.10975609756098,3.8780487804878,6.48780487804878,20.8780487804878,22.4390243902439,-0.365853658536585,28.2103428239396,71.7896571760604,7.34146341463415,-2.60975609756098,-1.5609756097561,2009
