"","Team","GP","W","L","win%","MIN","PTS","FGM","FGA","FG%","x3","x3A","x3%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","BLKA","PF","PFD","plus.minus","OREB%","DREB%","AST-TOV","BLK-BLKA","PF-PFD","year"
"1","Atlanta Hawks",82,30,52,36.5853658536585,3976,93.6585365853659,34.5243902439024,77.7073170731707,44.428750784683,4.15853658536585,12.6585365853659,32.8516377649326,20.4512195121951,26.8658536585366,76.1234679981843,11.9024390243902,28.1951219512195,40.0975609756098,19.1829268292683,15.9268292682927,7.42682926829268,5.4390243902439,5.13414634146341,24.0243902439024,22.5975609756098,-4.75609756097561,29.683698296837,70.316301703163,3.25609756097561,0.304878048780488,1.42682926829268,2006
"2","Boston Celtics",82,24,58,29.2682926829268,3971,95.8170731707317,34.8536585365854,78.7073170731707,44.28261543229,5.74390243902439,15.6463414634146,36.7108339828527,20.3658536585366,26.5609756097561,76.6758494031221,11.1951219512195,29.1585365853659,40.3536585365854,19.8780487804878,16.4634146341463,7.18292682926829,4.65853658536585,5.47560975609756,24.0365853658537,21.4268292682927,-3.41463414634146,27.7425203989121,72.2574796010879,3.41463414634146,-0.817073170731707,2.60975609756098,2006
"3","Charlotte Bobcats",82,33,49,40.2439024390244,4001,96.890243902439,36.0975609756098,81.0121951219512,44.5581815444829,5.57317073170732,15.609756097561,35.703125,19.1219512195122,26.0487804878049,73.4082397003745,11.219512195122,28.609756097561,39.8292682926829,22.390243902439,14.9268292682927,7.78048780487805,4.5,5.32926829268293,24.2073170731707,21.780487804878,-3.74390243902439,28.169014084507,71.830985915493,7.46341463414634,-0.829268292682927,2.42682926829268,2006
"4","Chicago Bulls",92,55,37,59.7826086956522,4436,98.0869565217391,36.6413043478261,80.6413043478261,45.4373904838927,5.85869565217391,15.25,38.4176764076978,18.945652173913,25.8478260869565,73.2968881412952,11.9565217391304,31.5217391304348,43.4782608695652,22.1521739130435,15.9021739130435,7.70652173913043,5.29347826086957,5.18478260869565,23.1413043478261,23.4239130434783,4.58695652173913,27.5,72.5,6.25,0.108695652173913,-0.282608695652174,2006
"5","Cleveland Cavaliers",102,62,40,60.7843137254902,4946,95.1960784313726,35.4901960784314,80.2352941176471,44.2326490713588,5.90196078431373,17.0098039215686,34.6974063400576,18.3137254901961,26.0196078431373,70.3843255463451,12.5196078431373,30.9509803921569,43.4705882352941,20.1764705882353,14.0882352941176,7.53921568627451,4.13725490196078,4.16666666666667,21.5196078431373,21.7941176470588,3.5,28.8001804239964,71.1998195760036,6.08823529411765,-0.0294117647058824,-0.274509803921569,2006
"6","Dallas Mavericks",88,69,19,78.4090909090909,4239,99.9090909090909,36.5340909090909,78.7159090909091,46.4125884221164,6.55681818181818,17.4659090909091,37.5406636304489,20.2840909090909,25.2840909090909,80.2247191011236,11.4090909090909,30.6477272727273,42.0568181818182,19.7613636363636,14.0681818181818,6.93181818181818,4.97727272727273,3.84090909090909,22.5,22.2727272727273,6.27272727272727,27.1278032964064,72.8721967035936,5.69318181818182,1.13636363636364,0.227272727272727,2006
"7","Denver Nuggets",87,46,41,52.8735632183908,4196,104.367816091954,38.2988505747126,82.7816091954023,46.2649264093307,5.82758620689655,17.3793103448276,33.531746031746,21.9425287356322,29.3563218390805,74.7454972592013,12.2528735632184,31.1494252873563,43.4022988505747,23.0804597701149,16.4137931034483,8.11494252873563,5.24137931034483,5.17241379310345,21.2183908045977,23.3908045977011,1.18390804597701,28.2309322033898,71.7690677966102,6.66666666666667,0.0689655172413793,-2.17241379310345,2006
"8","Detroit Pistons",98,63,35,64.2857142857143,4754,95.2448979591837,35.3571428571429,78.5714285714286,45,5.53061224489796,16.030612244898,34.5003182686187,19,24.5816326530612,77.2934827729348,11.6020408163265,28.9183673469388,40.5204081632653,21.3265306122449,12.3877551020408,7.10204081632653,5.58163265306122,3.56122448979592,20.9591836734694,20.6632653061224,3.95918367346939,28.6325862503148,71.3674137496852,8.93877551020408,2.02040816326531,0.295918367346939,2006
"9","Golden State Warriors",93,47,46,50.5376344086022,4484,106.559139784946,39.3870967741936,85.3870967741936,46.1276917264828,8.83870967741935,24.8064516129032,35.630689206762,18.9462365591398,26.3333333333333,71.9477337688853,11.4731182795699,29.5698924731183,41.0430107526882,23,15.8387096774194,9.27956989247312,5.65591397849462,4.87096774193548,23.9354838709677,22.6666666666667,-0.0967741935483871,27.9538904899135,72.0461095100865,7.16129032258065,0.78494623655914,1.26881720430108,2006
"10","Houston Rockets",89,55,34,61.7977528089888,4307,96.2247191011236,34.9887640449438,79.0449438202247,44.2643923240938,8.48314606741573,23.0224719101124,36.847242557345,17.7640449438202,23.4831460674157,75.6459330143541,10.6629213483146,32.5280898876404,43.1910112359551,20.5730337078652,14.2247191011236,7.10112359550562,4.1123595505618,4.34831460674157,20.7303370786517,20.123595505618,4.2247191011236,24.687825182102,75.312174817898,6.34831460674157,-0.235955056179775,0.606741573033708,2006
"11","Indiana Pacers",82,35,47,42.6829268292683,3956,95.609756097561,35.0243902439024,80.0121951219512,43.7738149672306,5.86585365853659,16.9390243902439,34.6292296616271,19.6951219512195,25.9146341463415,76,12.0731707317073,29.7682926829268,41.8414634146341,20.4878048780488,16.280487804878,7.30487804878049,5.45121951219512,5,23.3170731707317,23.6829268292683,-2.4390243902439,28.8545613523754,71.1454386476246,4.20731707317073,0.451219512195122,-0.365853658536585,2006
"12","Los Angeles Clippers",82,40,42,48.780487804878,3946,95.6463414634146,35.1219512195122,77.0487804878049,45.5840455840456,3.82926829268293,11.0121951219512,34.7729789590255,21.5731707317073,27.3780487804878,78.7973273942093,10.8292682926829,30.2926829268293,41.1219512195122,21.4878048780488,15.109756097561,7.26829268292683,5.75609756097561,3.91463414634146,22.6585365853659,22.3048780487805,-0.463414634146341,26.3345195729537,73.6654804270463,6.3780487804878,1.84146341463415,0.353658536585366,2006
"13","Los Angeles Lakers",87,43,44,49.4252873563218,4246,103.034482758621,37.8505747126437,81.5402298850575,46.4195094446011,7.35632183908046,20.9540229885057,35.1069665386725,19.9770114942529,26.7701149425287,74.6243022756548,11,30.3563218390805,41.3563218390805,22.0919540229885,15.5057471264368,7.22988505747126,5.06896551724138,4.93103448275862,23.0344827586207,23.0919540229885,-0.666666666666667,26.5981100611451,73.4018899388549,6.58620689655172,0.137931034482759,-0.0574712643678161,2006
"14","Memphis Grizzlies",82,22,60,26.8292682926829,3996,101.59756097561,36.5609756097561,78.6341463414634,46.4950372208437,6.09756097560976,16.609756097561,36.7107195301028,22.3780487804878,29.390243902439,76.1410788381743,10.5609756097561,28.9634146341463,39.5243902439024,20.4878048780488,16.3780487804878,6.8780487804878,4.96341463414634,5.48780487804878,22.280487804878,24.2926829268293,-5.14634146341463,26.7201481024375,73.2798518975625,4.10975609756098,-0.524390243902439,-2.01219512195122,2006
"15","Miami Heat",86,44,42,51.1627906976744,4163,94.3488372093023,35.4883720930233,76.593023255814,46.3336875664187,6.3953488372093,18.6860465116279,34.2252644679527,16.9767441860465,24.7441860465116,68.609022556391,9.87209302325581,30.6860465116279,40.5581395348837,20.3720930232558,14.6511627906977,6.87209302325581,5.38372093023256,3.84883720930233,21.5116279069767,21.906976744186,-1.38372093023256,24.3405963302752,75.6594036697248,5.72093023255814,1.53488372093023,-0.395348837209302,2006
"16","Milwaukee Bucks",82,28,54,34.1463414634146,3971,99.6585365853659,38.0609756097561,81.8780487804878,46.4849568066726,6.39024390243902,17.9512195121951,35.5978260869565,17.1463414634146,23.4024390243902,73.2673267326733,11.4756097560976,27.7073170731707,39.1829268292683,21.5975609756098,15.1219512195122,7.15853658536585,2.73170731707317,5.28048780487805,22.2073170731707,20.9512195121951,-4.3780487804878,29.287270463741,70.712729536259,6.47560975609756,-2.54878048780488,1.25609756097561,2006
