"","Team","GP","W","L","win%","MIN","PTS","FGM","FGA","FG%","x3","x3A","x3%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","BLKA","PF","PFD","plus.minus","OREB%","DREB%","AST-TOV","BLK-BLKA","PF-PFD","year"
"11","Houston Rockets",82,41,41,50,3971,114.329268292683,41.7682926829268,90.9634146341463,45.9176833355678,12.719512195122,36.1463414634146,35.1889338731444,18.0731707317073,23.3658536585366,77.348643006263,11.4634146341463,33.9878048780488,45.4512195121951,24.8170731707317,12.7439024390244,7.79268292682927,4.57317073170732,5.8780487804878,20.7560975609756,19.6219512195122,1.1219512195122,25.2213576603166,74.7786423396834,12.0731707317073,-1.30487804878049,1.13414634146341,2023
"12","Indiana Pacers",99,55,44,55.5555555555556,4767,121.676767676768,46.6262626262626,91.9292929292929,50.7197011317438,13.030303030303,34.8484848484849,37.3913043478261,15.3939393939394,19.8080808080808,77.715451300357,10.1212121212121,31.3737373737374,41.4949494949495,30.6060606060606,12.7575757575758,7.31313131313131,5.68686868686869,5.16161616161616,21.2525252525253,18.1515151515152,2.70707070707071,24.3914313534567,75.6085686465433,17.8484848484848,0.525252525252525,3.1010101010101,2023
"13","LA Clippers",88,53,35,60.2272727272727,4229,114.579545454545,41.8977272727273,86.375,48.5067754242863,12.5795454545455,33.0568181818182,38.0543141973187,18.2045454545455,22.125,82.2804314329738,10.1022727272727,32.7954545454545,42.8977272727273,25.2045454545455,13.1704545454545,7.69318181818182,4.90909090909091,4.79545454545455,18.8181818181818,18.8409090909091,2.60227272727273,23.5496688741722,76.4503311258278,12.0340909090909,0.113636363636364,-0.0227272727272727,2023
"14","Los Angeles Lakers",88,49,39,55.6818181818182,4259,117.284090909091,43.4431818181818,87.3181818181818,49.7527329515877,11.6704545454545,31.2954545454545,37.2912127814089,18.7272727272727,23.9318181818182,78.2526115859449,8.17045454545454,34.7727272727273,42.9431818181818,28.25,13.7386363636364,7.30681818181818,5.45454545454545,4.63636363636364,15.6590909090909,19.5909090909091,0.477272727272727,19.0261974067214,80.9738025932786,14.5113636363636,0.818181818181818,-3.93181818181818,2023
"15","Memphis Grizzlies",82,27,55,32.9268292682927,3956,105.817073170732,38.3536585365854,88.1585365853659,43.5053257711993,13.0609756097561,37.7682926829268,34.5818534065224,16.0487804878049,21,76.4227642276423,10.9268292682927,31.6829268292683,42.609756097561,24.6951219512195,15.0731707317073,8.20731707317073,6.10975609756098,6.52439024390244,19.0609756097561,18.7682926829268,-7,25.6439610761305,74.3560389238695,9.62195121951219,-0.414634146341463,0.292682926829268,2023
"16","Miami Heat",89,48,41,53.9325842696629,4287,109.089887640449,39.5505617977528,85.3932584269663,46.3157894736842,12.4269662921348,33.7865168539326,36.78084469571,17.561797752809,21.4494382022472,81.8753273965427,9.2247191011236,32.8314606741573,42.0561797752809,25.5168539325843,12.6292134831461,7.39325842696629,3.33707865168539,4.75280898876404,17.1797752808989,18.6966292134831,0.966292134831461,21.9342773176596,78.0657226823404,12.8876404494382,-1.41573033707865,-1.51685393258427,2023
"17","Milwaukee Bucks",88,51,37,57.9545454545455,4254,118.375,42.9886363636364,88.3636363636364,48.6496913580247,13.9772727272727,37.625,37.1488976140139,18.4204545454545,23.7159090909091,77.6712985146143,9.42045454545454,34.6477272727273,44.0681818181818,26.2386363636364,12.7613636363636,6.70454545454545,4.90909090909091,4.25,19.1590909090909,19.2272727272727,2.25,21.3769984528107,78.6230015471893,13.4772727272727,0.659090909090909,-0.0681818181818182,2023
"18","Minnesota Timberwolves",98,65,33,66.3265306122449,4729,112.081632653061,40.8469387755102,84.6938775510204,48.2289156626506,12.4897959183673,32.6734693877551,38.2261086820737,17.8979591836735,23.0510204081633,77.6449756529438,9.59183673469388,33.8367346938776,43.4285714285714,26.1938775510204,13.8469387755102,7.78571428571429,5.81632653061224,4.61224489795918,19.1530612244898,19.8979591836735,6.08163265306122,22.0864661654135,77.9135338345865,12.3469387755102,1.20408163265306,-0.744897959183674,2023
"19","New Orleans Pelicans",88,50,38,56.8181818181818,4229,113.693181818182,42.1022727272727,87.2840909090909,48.235906782971,12.2045454545455,32.4204545454545,37.6445846477392,17.2840909090909,22.3295454545455,77.4045801526718,10.4772727272727,33.6363636363636,44.1136363636364,26.6704545454545,13.2727272727273,8.31818181818182,4.61363636363636,5.18181818181818,18.5227272727273,18.1818181818182,3.43181818181818,23.7506439979392,76.2493560020608,13.3977272727273,-0.568181818181818,0.340909090909091,2023
"20","New York Knicks",95,57,38,60,4575,112.4,41.0736842105263,88.5684210526316,46.3750891371524,13.0315789473684,35.2526315789474,36.9662585846521,17.2210526315789,22.1684210526316,77.6828110161443,12.7789473684211,32.0736842105263,44.8526315789474,24.1157894736842,12.9578947368421,7.22105263157895,4.27368421052632,5.4,17.6736842105263,19.3684210526316,3.67368421052632,28.4909645623093,71.5090354376907,11.1578947368421,-1.12631578947368,-1.69473684210526,2023
"21","Oklahoma City Thunder",92,63,29,68.4782608695652,4441,118.521739130435,43.9891304347826,88.9347826086957,49.4622341725739,13.1630434782609,34.1847826086956,38.5055643879173,17.3804347826087,21.1304347826087,82.2530864197531,8.79347826086956,33.1847826086956,41.9782608695652,26.6739130434783,12.5108695652174,8.39130434782609,6.52173913043478,5.16304347826087,18.7173913043478,18.9565217391304,7.29347826086957,20.9476954945624,79.0523045054376,14.1630434782609,1.35869565217391,-0.239130434782609,2023
"22","Orlando Magic",89,50,39,56.1797752808989,4292,109.662921348315,40.0561797752809,84.8539325842697,47.2060381355932,10.9550561797753,31.4719101123596,34.8089967868618,18.5955056179775,24.4719101123596,75.9871441689623,10.6179775280899,31.8988764044944,42.5168539325843,24.247191011236,14.685393258427,8.14606741573034,5.15730337078652,4.73033707865169,19.876404494382,20.9213483146067,2.21348314606742,24.9735729386892,75.0264270613108,9.56179775280899,0.426966292134831,-1.04494382022472,2023
"23","Philadelphia 76ers",89,50,39,56.1797752808989,4297,114.056179775281,41.1460674157303,88.9550561797753,46.2548945307566,12.1910112359551,33.5056179775281,36.3849765258216,19.5730337078652,23.6516853932584,82.7553444180523,11.0674157303371,31.8314606741573,42.8988764044944,24.7415730337079,12.0337078651685,8.21348314606742,5.98876404494382,6.17977528089888,20.3820224719101,18.5730337078652,2.80898876404494,25.7988475641697,74.2011524358303,12.7078651685393,-0.191011235955056,1.80898876404494,2023
"24","Phoenix Suns",86,49,37,56.9767441860465,4148,115.639534883721,42.1279069767442,85.6511627906977,49.1854466467554,12.3023255813953,32.2674418604651,38.1261261261261,19.0813953488372,23.5697674418605,80.9570794277257,10,33.5348837209302,43.5348837209302,26.7093023255814,14.8604651162791,7.44186046511628,5.91860465116279,4.45348837209302,18.2325581395349,19.8720930232558,2.22093023255814,22.9700854700855,77.0299145299145,11.8488372093023,1.46511627906977,-1.63953488372093,2023
"25","Portland Trail Blazers",82,21,61,25.609756097561,3976,106.365853658537,39.3536585365854,89.7073170731707,43.8689505165851,11.4512195121951,33.2073170731707,34.4840249724569,16.2073170731707,20.4878048780488,79.1071428571428,12.6341463414634,30.109756097561,42.7439024390244,23.0975609756098,15.2317073170732,7.64634146341463,4.31707317073171,6.4390243902439,20.1707317073171,17.890243902439,-9.02439024390244,29.5577746077033,70.4422253922967,7.86585365853659,-2.1219512195122,2.28048780487805,2023
"26","Sacramento Kings",84,47,37,55.952380952381,4067,116.357142857143,43.2380952380952,90.9642857142857,47.5330454129041,14.3690476190476,39.2738095238095,36.5868444983328,15.5119047619048,20.797619047619,74.5850028620492,10.9166666666667,33.0833333333333,44,28.25,13.1071428571429,7.66666666666667,4.17857142857143,4.53571428571429,19.8333333333333,18.3333333333333,1.9047619047619,24.8106060606061,75.1893939393939,15.1428571428571,-0.357142857142857,1.5,2023
"27","San Antonio Spurs",82,22,60,26.8292682926829,3966,112.09756097561,41.9268292682927,90.6829268292683,46.2345346960732,12.6341463414634,36.3780487804878,34.7301374455246,15.609756097561,19.9634146341463,78.1918142944411,10.3536585365854,33.8780487804878,44.2317073170732,29.8658536585366,15.1463414634146,7.1219512195122,6.34146341463415,4.63414634146341,17.2439024390244,17.9268292682927,-6.48780487804878,23.4077750206782,76.5922249793218,14.719512195122,1.70731707317073,-0.682926829268293,2023
"28","Toronto Raptors",82,25,57,30.4878048780488,3961,112.353658536585,42.2682926829268,89.7073170731707,47.1179989124524,11.4878048780488,33.0731707317073,34.7345132743363,16.3292682926829,21.609756097561,75.5643340857788,10.8658536585366,31.7926829268293,42.6585365853659,28.4756097560976,13.9878048780488,7.73170731707317,4.73170731707317,5.78048780487805,18.4024390243902,18.1341463414634,-6.4390243902439,25.4716981132075,74.5283018867924,14.4878048780488,-1.04878048780488,0.268292682926829,2023
"29","Utah Jazz",82,31,51,37.8048780487805,3961,115.658536585366,41.9878048780488,89.890243902439,46.7100800434134,12.9268292682927,36.5,35.4159705980621,18.7560975609756,22.5975609756098,83.0005396654074,12.219512195122,33.2317073170732,45.4512195121951,27.219512195122,15.6707317073171,6.54878048780488,5.58536585365854,6.4390243902439,18.5731707317073,19.2317073170732,-4.89024390243902,26.8848940166354,73.1151059833646,11.5487804878049,-0.853658536585366,-0.658536585365854,2023
"30","Washington Wizards",82,15,67,18.2926829268293,3946,113.743902439024,42.9634146341463,91.3780487804878,47.0172160683304,12.3780487804878,35.5487804878049,34.819897084048,15.4390243902439,20.2073170731707,76.4031382015691,9.20731707317073,31.8658536585366,41.0731707317073,27.9268292682927,13.9878048780488,7.59756097560976,5.0609756097561,6.04878048780488,19.9634146341463,17.9634146341463,-9.29268292682927,22.416864608076,77.583135391924,13.9390243902439,-0.98780487804878,2,2023
