"","Team","GP","W","L","win%","MIN","PTS","FGM","FGA","FG%","x3","x3A","x3%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","BLKA","PF","PFD","plus.minus","OREB%","DREB%","AST-TOV","BLK-BLKA","PF-PFD","year"
"1","Atlanta Hawks",90,51,39,56.6666666666667,4345,112.211111111111,40.4222222222222,87.1444444444444,46.3853117429555,12.2888888888889,33.5222222222222,36.6589327146172,19.0777777777778,23.5666666666667,80.952380952381,10.2666666666667,34.7111111111111,44.9777777777778,23.3444444444444,13.0777777777778,6.93333333333333,4.67777777777778,4.88888888888889,19.7111111111111,19.8666666666667,1.55555555555556,22.8260869565217,77.1739130434783,10.2666666666667,-0.211111111111111,-0.155555555555556,2020
"2","Boston Celtics",78,38,40,48.7179487179487,3764,112.666666666667,41.2179487179487,88.9487179487179,46.3390025944076,13.5641025641026,36.4871794871795,37.1749824314828,16.6666666666667,21.3461538461538,78.0780780780781,10.7948717948718,33.3333333333333,44.1282051282051,23.2564102564103,13.9487179487179,7.64102564102564,5.42307692307692,4.82051282051282,20.4230769230769,19.7051282051282,0.858974358974359,24.4625217896572,75.5374782103428,9.30769230769231,0.602564102564103,0.717948717948718,2020
"3","Brooklyn Nets",84,55,29,65.4761904761905,4062,117.702380952381,42.7857142857143,87.1785714285714,49.0782466202376,14.0833333333333,36.0357142857143,39.0815989428477,18.047619047619,22.2142857142857,81.2433011789925,8.79761904761905,35.3690476190476,44.1666666666667,26.1904761904762,13.2619047619048,6.77380952380952,5.20238095238095,4.80952380952381,19.3452380952381,18.8571428571429,4.76190476190476,19.9191374663073,80.0808625336927,12.9285714285714,0.392857142857143,0.488095238095238,2020
"4","Charlotte Hornets",73,33,40,45.2054794520548,3519,109.561643835616,39.972602739726,87.9178082191781,45.4658772203179,13.6575342465753,37.0684931506849,36.8440502586844,15.958904109589,20.958904109589,76.1437908496732,10.5342465753425,33.1232876712329,43.6575342465753,26.8356164383562,14.8356164383562,7.84931506849315,4.7945205479452,4.82191780821918,17.972602739726,18.6438356164384,-2.27397260273973,24.1292751804205,75.8707248195795,12,-0.0273972602739726,-0.671232876712329,2020
"5","Chicago Bulls",72,31,41,43.0555555555556,3476,110.680555555556,42.1527777777778,88.6111111111111,47.5705329153605,12.5555555555556,33.9722222222222,36.9582992641047,13.8194444444444,17.4722222222222,79.093799682035,9.625,35.3333333333333,44.9583333333333,26.7638888888889,15.125,6.69444444444444,4.22222222222222,5.05555555555556,18.9166666666667,17.7361111111111,-0.888888888888889,21.4087117701576,78.5912882298424,11.6388888888889,-0.833333333333333,1.18055555555556,2020
"6","Cleveland Cavaliers",72,22,50,30.5555555555556,3486,103.833333333333,38.5833333333333,85.7638888888889,44.9878542510121,10,29.7361111111111,33.6291452592247,16.6666666666667,22.4166666666667,74.3494423791822,10.4305555555556,32.3194444444444,42.75,23.8333333333333,15.4722222222222,7.76388888888889,4.51388888888889,5.90277777777778,18.1666666666667,20.1527777777778,-8.44444444444444,24.3989603638726,75.6010396361274,8.36111111111111,-1.38888888888889,-1.98611111111111,2020
"7","Dallas Mavericks",79,45,34,56.9620253164557,3797,111.873417721519,40.9113924050633,87.2025316455696,46.9153723327043,13.7848101265823,37.8354430379747,36.4335898293744,16.2658227848101,21.0632911392405,77.2235576923077,9.22784810126582,33.8607594936709,43.0886075949367,22.6835443037975,11.9746835443038,6.18987341772152,4.12658227848101,3.78481012658228,19.4683544303797,20.126582278481,1.60759493670886,21.4159811985899,78.5840188014101,10.7088607594937,0.341772151898734,-0.658227848101266,2020
"8","Denver Nuggets",82,51,31,62.1951219512195,3986,115.024390243902,43.109756097561,89.5609756097561,48.1345315904139,13.0975609756098,34.719512195122,37.7239199157007,15.7073170731707,19.6951219512195,79.7523219814241,10.6707317073171,33.6707317073171,44.3414634146341,26.609756097561,13.219512195122,7.84146341463415,4.46341463414634,4.5609756097561,19.2439024390244,19.2926829268293,3.65853658536585,24.0649064906491,75.9350935093509,13.390243902439,-0.0975609756097561,-0.048780487804878,2020
"9","Detroit Pistons",72,20,52,27.7777777777778,3486,106.611111111111,38.6527777777778,85.5833333333333,45.1639078221357,11.5555555555556,32.9166666666667,35.1054852320675,17.75,23.375,75.9358288770053,9.63888888888889,33.0694444444444,42.7083333333333,24.2083333333333,14.9305555555556,7.375,5.15277777777778,5.81944444444444,20.5138888888889,20.4027777777778,-4.47222222222222,22.5691056910569,77.4308943089431,9.27777777777778,-0.666666666666667,0.111111111111111,2020
"10","Golden State Warriors",74,39,35,52.7027027027027,3562,113.5,41.2432432432432,88.1621621621622,46.7811158798283,14.527027027027,38.6081081081081,37.6268813440672,16.4864864864865,21.0135135135135,78.4565916398714,8.02702702702703,35.1081081081081,43.1351351351351,27.5675675675676,15.1486486486486,8.13513513513514,4.82432432432432,4.39189189189189,21.2162162162162,19.5540540540541,0.918918918918919,18.609022556391,81.390977443609,12.4189189189189,0.432432432432432,1.66216216216216,2020
